,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
52736,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,1,0.0,0.0,1.0,1.0,0.0,0.52,0.0,255,1,0.0,0.52,1.0,0.0,0.0,0.0,1.0,1.0,2
52740,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0.0,0.0,0.0,0.0,0.56,0.16,0.0,255,14,0.05,0.86,0.16,0.0,0.16,0.0,0.69,0.0,2
52742,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.0,0.0,0.0,0.0,0.17,0.28,0.0,255,3,0.01,0.22,1.0,0.0,0.0,0.0,0.0,0.0,2
52746,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,136,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
52750,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,129,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
52764,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.12,0.0,0.88,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.15,0.0,0.85,1.0,2
52767,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.01,0.0,0.03,0.0,0.97,1.0,2
52794,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.23,0.0,0.77,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.15,0.0,0.85,1.0,2
52797,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
52816,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.0,0.0,0.0,0.0,0.08,0.69,0.0,255,1,0.0,0.29,0.93,0.0,0.0,0.0,0.07,0.0,2
52823,34578,2,2,1167519497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,80,1,0.01,0.12,0.1,0.0,0.0,0.0,0.1,1.0,2
52840,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,49,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,2
52897,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,137,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
52901,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.5,1.0,0.0,1.0,255,2,0.01,0.32,0.31,0.0,0.0,0.0,0.31,0.5,2
52914,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,105,0.0,0.0,0.0,0.0,0.91,0.02,0.0,255,180,0.71,0.04,1.0,0.0,0.0,0.0,0.0,0.0,2
52922,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.15,0.0,0.85,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.18,0.0,0.82,1.0,2
52950,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,24,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
52955,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,28,1.0,0.0,1.0,0.54,0.0,0.0,0.0,0.0,2
52986,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,0.1,0.0,0.89,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.9,1.0,2
52991,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1,0.09,0.0,0.91,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.11,0.0,0.89,1.0,2
53000,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.82,0.82,0.0,0.0,0.0,0.81,1.0,2
53005,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,255,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53007,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,130,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53013,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0.0,0.0,0.0,0.0,0.07,0.64,0.0,255,1,0.0,0.74,0.33,0.0,0.03,0.0,0.65,0.0,2
53022,0,2,13,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,2,0.33,1.0,0.33,1.0,0.0,0.0,1.0,0.5,2
53030,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,187,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
53032,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.16,0.0,0.84,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.21,0.0,0.79,1.0,2
53037,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,62,1,0.02,1.0,0.02,0.0,0.0,0.0,0.9,1.0,2
53053,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35,2,0.03,1.0,0.03,1.0,0.0,0.0,0.97,1.0,2
53055,0,1,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,46,0.85,0.04,0.85,0.0,0.0,0.0,0.0,0.0,2
53061,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,2,0.0,0.0,1.0,1.0,0.01,0.52,0.0,255,2,0.01,0.52,1.0,0.0,0.0,0.0,1.0,1.0,2
53062,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.67,0.66,0.0,0.0,0.0,0.66,1.0,2
53070,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,69,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,2
53075,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,16,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
53080,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,85,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,2
53085,27441,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,1.0,2
53104,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2
53114,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,201,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53123,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,129,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,2
53158,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,0.0,0.0,1.0,1.0,0.0,0.52,0.0,255,1,0.0,0.52,1.0,0.0,0.0,0.0,1.0,1.0,2
53161,13598,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.68,1.0,0.0,0.0,0.0,1.0,1.0,2
53176,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.15,0.0,0.85,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.16,0.0,0.84,1.0,2
53181,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,130,0.0,0.0,0.0,0.0,0.93,0.01,0.0,255,198,0.78,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2
53195,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,24,0.09,0.21,0.89,0.79,0.05,0.95,0.0,255,23,0.09,0.91,0.0,0.0,0.11,0.22,0.89,0.78,2
53196,13241,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.68,1.0,0.0,0.0,0.0,1.0,1.0,2
53208,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,92,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
53214,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.0,0.0,0.0,0.0,0.08,0.15,0.0,255,48,0.19,0.38,0.81,0.0,0.0,0.0,0.19,0.0,2
53239,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0.0,0.0,0.0,0.0,0.1,0.13,0.0,255,3,0.01,0.49,0.55,0.0,0.16,0.0,0.3,0.0,2
53249,4269,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,2
53277,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,228,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53279,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,41,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,2
53282,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.96,0.95,0.0,0.0,0.0,0.95,1.0,2
53288,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,18,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
53291,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,115,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53295,0,1,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,164,140,0.85,0.01,0.85,0.0,0.0,0.0,0.0,0.0,2
53316,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,69,2,0.01,1.0,0.01,1.0,0.0,0.0,0.9,1.0,2
53321,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.14,0.0,0.86,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.1,0.0,0.9,1.0,2
53335,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,0.0,0.0,0.0,0.0,0.07,0.08,0.0,255,5,0.02,0.2,1.0,0.0,0.0,0.0,0.0,0.0,2
53365,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,123,89,0.24,0.21,0.2,0.02,0.0,0.0,0.2,0.01,2
53367,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.07,0.0,0.92,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.1,0.0,0.88,1.0,2
53374,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1,0.06,0.0,0.9,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,0.89,1.0,2
53375,5,2,13,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,2,0.33,1.0,0.33,1.0,0.0,0.0,1.0,1.0,2
53376,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,61,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,2
53385,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,104,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53388,9635,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,1.0,2
53422,0,2,4,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,255,2,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2
53433,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,181,1,0.01,0.46,0.46,0.0,0.0,0.0,0.45,1.0,2
53439,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.7,0.68,0.0,0.0,0.0,0.68,1.0,2
53440,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,29,2,0.03,1.0,0.03,1.0,0.0,0.0,0.86,1.0,2
53447,21807,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,2
53450,3593180745,2,4,213,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,15,0.09,0.06,0.01,0.0,0.2,0.79,0.0,245,17,0.06,0.93,0.05,0.93,0.6,0.11,0.51,0.0,2
53451,3593180693,2,4,215,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0.09,1.0,0.01,1.0,0.21,0.78,0.0,245,17,0.06,0.93,0.05,0.93,0.6,0.05,0.51,0.0,2
53452,3593180030,2,4,419,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0.07,0.14,0.01,0.0,0.08,0.91,0.0,245,8,0.03,0.96,0.12,0.96,0.57,0.12,0.49,0.0,2
53453,3593180538,2,4,215,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,16,0.11,0.06,0.01,0.0,0.21,0.78,0.0,245,18,0.07,0.92,0.05,0.92,0.59,0.11,0.5,0.0,2
53454,3593180540,2,4,215,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0.12,1.0,0.01,1.0,0.22,0.77,0.0,245,18,0.07,0.92,0.05,0.92,0.6,0.05,0.5,0.0,2
53455,3593180030,2,4,419,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0.06,0.0,0.01,0.0,0.08,0.91,0.0,245,8,0.03,0.96,0.12,0.96,0.57,0.0,0.49,0.0,2
53456,3593180388,2,4,213,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.09,1.0,0.01,1.0,0.22,0.77,0.0,245,18,0.07,0.92,0.05,0.92,0.58,0.0,0.5,0.0,2
53457,3593180335,2,4,215,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,16,0.09,0.0,0.01,0.0,0.21,0.78,0.0,245,18,0.07,0.92,0.05,0.92,0.58,0.05,0.5,0.0,2
53458,3593180132,2,4,213,8838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,17,0.08,0.0,0.01,0.0,0.21,0.78,0.0,245,19,0.07,0.92,0.05,0.92,0.57,0.05,0.49,0.0,2
53459,3593180030,2,4,419,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0.08,0.28,0.01,0.0,0.08,0.91,0.0,245,8,0.03,0.96,0.12,0.96,0.57,0.25,0.49,0.0,2
53460,0,2,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.16,1.0,0.0,0.0,0.16,0.83,0.0,245,3,0.01,0.98,0.33,0.98,0.57,0.66,0.48,0.0,2
53461,3593173464,2,4,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,245,3,0.01,0.98,0.33,0.98,0.56,0.0,0.48,0.0,2
53462,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,145,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2
53465,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,19,0.0,0.0,0.0,0.0,0.29,0.06,0.0,255,19,0.07,0.23,1.0,0.0,0.0,0.0,0.0,0.0,2
53472,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.14,0.0,0.86,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.26,0.0,0.74,1.0,2
53473,1258,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.72,1.0,0.0,0.0,0.0,1.0,1.0,2
53494,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.9,0.89,0.0,0.0,0.0,0.89,1.0,2
53530,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,1,0.06,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.91,1.0,2
53537,4,2,4,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,510,1,0.08,0.0,0.92,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.13,0.0,0.87,0.0,2
53541,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,214,1,0.0,0.95,0.96,0.0,0.96,1.0,0.0,0.0,2
53548,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0.0,0.0,1.0,1.0,0.17,0.5,0.0,182,2,0.01,0.05,0.07,0.0,0.01,0.0,0.34,1.0,2
53563,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,9,1.0,0.0,1.0,0.56,0.0,0.0,0.0,0.0,2
53583,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.48,0.46,0.0,0.0,0.0,0.47,1.0,2
53619,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,1,0.0,0.0,1.0,1.0,0.0,0.52,0.0,255,1,0.0,0.52,1.0,0.0,0.0,0.0,1.0,1.0,2
53620,0,1,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88,72,0.82,0.02,0.82,0.0,0.0,0.0,0.0,0.0,2
53624,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.66,0.65,0.0,0.0,0.0,0.66,1.0,2
53672,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,255,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53682,0,1,4,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239,199,0.83,0.01,0.83,0.0,0.0,0.0,0.0,0.0,2
53693,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,93,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,2
53694,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
53698,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.72,1.0,0.0,0.0,0.0,1.0,1.0,2
53703,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,1,0.08,0.0,0.87,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,0.87,1.0,2
53712,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,76,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53718,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0.01,0.0,0.95,1.0,0.01,1.0,0.0,255,1,0.0,0.64,0.0,0.0,0.0,0.0,0.59,1.0,2
53726,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.08,0.09,0.0,0.53,0.0,0.01,0.0,2
53743,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,49,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,2
53800,0,1,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,190,158,0.83,0.01,0.83,0.0,0.0,0.0,0.0,0.0,2
53811,81,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,2
53813,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,105,1,0.01,0.9,0.92,0.0,0.92,1.0,0.0,0.0,2
53833,4501,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,1.0,2
53838,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,182,1,0.01,0.46,0.46,0.0,0.0,0.0,0.46,1.0,2
53841,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0.0,0.0,0.0,0.0,0.08,0.33,0.0,255,2,0.01,0.23,1.0,0.0,0.0,0.0,0.0,0.0,2
53843,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,243,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
53849,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,245,0.17,0.17,0.17,0.25,0.0,0.0,0.08,0.0,2
53854,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,255,2,0.01,0.98,0.03,0.0,0.03,0.0,0.94,0.0,2
53891,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.6,0.59,0.0,0.0,0.0,0.59,1.0,2
53898,26231,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,2
53919,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,202,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53920,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,159,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
53923,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,181,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2
