,2,27,36,37
25703,0.23529411764705882,1.0,0.0,0.0
68084,0.7058823529411764,0.24,1.0,1.0
95043,0.23529411764705882,1.0,0.0,0.0
9625,0.23529411764705882,1.0,0.0,0.0
106272,0.7058823529411764,0.06,1.0,1.0
32279,0.7058823529411764,0.03,1.0,1.0
22725,0.23529411764705882,1.0,0.0,0.0
52714,0.23529411764705882,1.0,0.0,0.0
61097,0.23529411764705882,1.0,0.0,0.0
32926,0.23529411764705882,1.0,0.0,0.0
124514,0.23529411764705882,1.0,0.0,0.0
18460,0.7058823529411764,0.04,1.0,1.0
101238,0.23529411764705882,1.0,0.01,0.01
103239,0.23529411764705882,1.0,0.0,0.0
84467,0.23529411764705882,0.08,0.0,0.0
101084,0.23529411764705882,1.0,0.0,0.0
51998,0.23529411764705882,1.0,0.0,0.0
118299,0.23529411764705882,1.0,0.0,0.0
11795,0.8823529411764706,0.0,0.08,0.0
12003,1.0,1.0,0.0,0.0
71732,0.23529411764705882,1.0,0.0,0.0
99997,0.23529411764705882,1.0,0.0,0.0
108320,0.23529411764705882,1.0,0.0,0.0
54053,0.23529411764705882,1.0,0.0,0.0
98987,0.8823529411764706,1.0,0.0,0.0
114170,0.7058823529411764,0.08,1.0,1.0
62943,0.7058823529411764,0.02,1.0,1.0
29290,1.0,1.0,0.0,0.0
114231,0.23529411764705882,1.0,0.02,0.0
85772,0.8823529411764706,1.0,0.0,0.0
73776,0.8823529411764706,0.07,0.0,0.0
50184,0.23529411764705882,1.0,0.0,0.0
41450,0.23529411764705882,1.0,0.0,0.0
101942,0.7058823529411764,0.07,1.0,1.0
88498,0.8823529411764706,1.0,0.0,0.0
68731,0.23529411764705882,1.0,0.0,0.0
121968,0.23529411764705882,1.0,0.0,0.0
42667,0.23529411764705882,0.2,0.0,0.0
82261,0.23529411764705882,1.0,0.0,0.0
38858,0.23529411764705882,1.0,0.0,0.0
64922,0.23529411764705882,1.0,0.01,0.01
82633,0.23529411764705882,1.0,0.0,0.0
51846,0.7058823529411764,0.13,1.0,1.0
87479,0.9411764705882353,0.04,0.0,0.0
58596,0.7058823529411764,0.04,1.0,1.0
104004,0.23529411764705882,1.0,0.0,0.0
34804,0.7058823529411764,0.06,1.0,1.0
73301,0.23529411764705882,0.28,0.13,0.0
33267,0.23529411764705882,1.0,0.0,0.0
118657,0.7058823529411764,0.12,1.0,1.0
112158,0.7058823529411764,0.04,1.0,1.0
77431,0.7058823529411764,0.6,1.0,1.0
3546,0.23529411764705882,0.8,0.03,0.0
132794,0.7058823529411764,0.13,1.0,1.0
99193,0.23529411764705882,0.33,0.0,0.0
103758,0.7058823529411764,0.01,1.0,1.0
100323,0.7058823529411764,0.02,1.0,1.0
95899,0.23529411764705882,1.0,0.0,0.0
80350,0.23529411764705882,1.0,0.0,0.0
59967,0.23529411764705882,1.0,0.0,0.0
72220,0.23529411764705882,1.0,0.0,0.0
122074,0.23529411764705882,1.0,0.01,0.02
104761,0.7058823529411764,0.06,1.0,1.0
101062,0.7058823529411764,0.04,1.0,1.0
53305,0.7058823529411764,0.16,1.0,1.0
32122,0.23529411764705882,1.0,0.0,0.0
27626,0.8823529411764706,0.0,0.08,0.0
34413,0.7058823529411764,0.2,1.0,1.0
61013,0.23529411764705882,1.0,0.0,0.0
74876,0.23529411764705882,1.0,0.0,0.0
94598,0.23529411764705882,1.0,0.12,0.0
128562,0.23529411764705882,1.0,0.01,0.0
3815,0.7058823529411764,1.0,1.0,1.0
123809,0.8823529411764706,0.18,0.0,0.0
7113,0.7058823529411764,1.0,1.0,1.0
71258,0.23529411764705882,1.0,0.0,0.0
122556,0.9411764705882353,0.04,0.0,0.0
22896,0.8823529411764706,0.0,0.08,0.0
94568,0.8823529411764706,1.0,0.0,0.0
44370,0.23529411764705882,1.0,0.0,0.0
49545,0.23529411764705882,1.0,0.0,0.0
123089,0.23529411764705882,0.2,0.0,0.0
21044,0.23529411764705882,1.0,0.0,0.0
56175,1.0,1.0,0.0,0.0
56151,0.23529411764705882,0.33,0.0,0.0
101057,0.23529411764705882,1.0,0.0,0.0
26596,0.7058823529411764,0.11,1.0,1.0
103394,0.23529411764705882,1.0,0.0,0.0
70402,0.7058823529411764,0.14,1.0,1.0
100937,0.7058823529411764,0.06,1.0,1.0
105892,0.7058823529411764,0.01,1.0,1.0
51984,0.23529411764705882,1.0,0.0,0.0
83064,0.7058823529411764,0.05,1.0,1.0
76481,0.23529411764705882,1.0,0.0,0.01
112084,0.23529411764705882,1.0,0.0,0.0
60771,0.23529411764705882,1.0,0.0,0.0
43371,0.23529411764705882,1.0,0.0,0.0
134113,0.7058823529411764,0.17,1.0,1.0
45891,0.7058823529411764,0.12,1.0,1.0
99349,0.23529411764705882,1.0,0.0,0.0
7974,0.7058823529411764,1.0,1.0,1.0
68050,0.23529411764705882,1.0,0.0,0.0
122600,0.23529411764705882,1.0,0.0,0.0
117954,0.23529411764705882,1.0,0.0,0.0
7179,0.7058823529411764,1.0,1.0,1.0
20481,0.23529411764705882,1.0,0.0,0.0
17333,0.23529411764705882,1.0,0.0,0.0
77848,0.23529411764705882,1.0,0.0,0.0
103613,0.7058823529411764,0.11,1.0,1.0
127375,0.7058823529411764,0.07,1.0,1.0
10604,0.23529411764705882,1.0,0.0,0.0
20931,0.7058823529411764,0.01,1.0,1.0
53864,0.23529411764705882,1.0,0.0,0.0
133489,0.23529411764705882,1.0,0.0,0.0
98678,0.7058823529411764,0.0,1.0,1.0
131432,0.7058823529411764,0.11,1.0,1.0
121629,0.7058823529411764,0.06,1.0,1.0
131133,0.23529411764705882,1.0,0.0,0.0
112897,0.7058823529411764,0.16,1.0,1.0
132000,0.23529411764705882,1.0,0.0,0.0
89753,0.8823529411764706,0.01,0.0,0.0
45725,0.7058823529411764,0.05,1.0,1.0
114183,0.8823529411764706,0.06,0.0,0.0
60787,0.8823529411764706,1.0,0.0,0.0
111425,0.23529411764705882,1.0,0.0,0.0
100989,0.7058823529411764,0.32,1.0,1.0
98654,0.23529411764705882,1.0,0.0,0.0
29955,0.5294117647058824,1.0,0.37,0.37
104388,0.23529411764705882,1.0,0.0,0.0
39042,0.23529411764705882,1.0,0.0,0.0
78819,0.23529411764705882,1.0,0.0,0.0
30588,0.23529411764705882,1.0,0.66,0.66
126194,0.7058823529411764,0.03,1.0,1.0
8651,0.8823529411764706,1.0,0.0,0.0
121670,0.23529411764705882,1.0,0.0,0.0
23874,0.23529411764705882,1.0,0.0,0.0
68463,0.8823529411764706,1.0,0.0,0.0
51933,0.7058823529411764,0.09,1.0,1.0
78057,0.8823529411764706,1.0,0.0,0.01
108205,0.23529411764705882,1.0,0.0,0.0
63001,0.23529411764705882,1.0,0.0,0.0
79923,0.23529411764705882,1.0,0.0,0.0
120677,0.23529411764705882,1.0,0.0,0.0
121073,0.8823529411764706,0.09,0.0,0.0
72127,0.7058823529411764,0.09,1.0,1.0
89666,0.7058823529411764,0.13,1.0,1.0
23471,0.8823529411764706,0.07,0.0,0.0
96802,0.8823529411764706,0.0,0.99,1.0
84436,0.7058823529411764,0.25,1.0,1.0
14580,0.7058823529411764,0.07,0.92,1.0
73528,0.23529411764705882,1.0,0.33,0.01
135072,0.23529411764705882,1.0,0.0,0.0
80674,0.8823529411764706,1.0,0.0,0.0
131838,0.23529411764705882,1.0,0.0,0.0
17036,0.23529411764705882,1.0,0.0,0.0
59857,0.23529411764705882,0.46,0.09,0.0
16473,0.7058823529411764,0.08,1.0,1.0
115510,0.8823529411764706,0.13,0.0,0.0
108893,0.7058823529411764,0.06,1.0,1.0
95333,0.7058823529411764,0.04,1.0,1.0
81550,0.23529411764705882,1.0,0.0,0.0
23849,0.23529411764705882,1.0,0.0,0.0
4487,0.7058823529411764,1.0,1.0,1.0
32398,0.7058823529411764,0.02,1.0,1.0
51946,0.23529411764705882,1.0,0.0,0.0
92758,0.23529411764705882,1.0,0.0,0.0
15604,0.7058823529411764,0.04,1.0,1.0
119540,0.7058823529411764,0.11,1.0,1.0
43626,0.8823529411764706,0.11,0.0,0.0
134642,0.23529411764705882,1.0,0.0,0.0
75358,0.23529411764705882,1.0,0.0,0.0
47258,0.23529411764705882,1.0,0.0,0.0
66822,0.23529411764705882,1.0,0.0,0.0
119422,0.23529411764705882,1.0,0.0,0.0
121527,0.7058823529411764,0.03,0.25,1.0
86101,0.7058823529411764,0.06,1.0,1.0
93785,0.23529411764705882,1.0,0.0,0.0
50872,0.7058823529411764,1.0,0.6,0.6
67156,0.23529411764705882,1.0,0.0,0.0
96162,0.8823529411764706,1.0,0.33,1.0
1665,1.0,1.0,0.0,0.0
53517,0.23529411764705882,1.0,0.0,0.0
39296,0.8823529411764706,0.07,0.0,0.0
27020,0.23529411764705882,1.0,0.0,0.0
89247,0.23529411764705882,0.5,0.0,0.0
121626,0.9411764705882353,1.0,0.1,0.01
78220,0.47058823529411764,1.0,0.0,0.0
40687,0.23529411764705882,1.0,0.0,0.0
122887,0.23529411764705882,1.0,0.0,0.0
134753,0.8823529411764706,0.0,0.04,0.0
45277,0.23529411764705882,1.0,0.0,0.0
18903,0.23529411764705882,1.0,0.02,0.0
47284,0.23529411764705882,0.98,0.0,0.0
59296,0.23529411764705882,1.0,0.0,0.0
47770,0.23529411764705882,0.99,0.0,0.0
79353,0.23529411764705882,1.0,0.0,0.0
69695,0.23529411764705882,1.0,0.0,0.0
68120,0.8823529411764706,0.07,0.0,0.0
40873,0.7058823529411764,0.08,1.0,1.0
69759,0.8823529411764706,0.05,0.0,0.0
131071,0.7058823529411764,0.02,1.0,1.0
98627,0.7058823529411764,0.16,1.0,1.0
44623,0.8823529411764706,0.04,0.0,0.0
117177,0.23529411764705882,0.67,0.0,0.0
100361,0.23529411764705882,1.0,0.0,0.0
73583,0.7058823529411764,0.09,1.0,1.0
130132,0.7058823529411764,0.0,1.0,1.0
102421,0.23529411764705882,1.0,0.0,0.0
104091,0.23529411764705882,1.0,0.0,0.0
53533,0.23529411764705882,1.0,0.0,0.0
33288,0.7058823529411764,0.0,1.0,1.0
77821,0.23529411764705882,1.0,0.0,0.0
11481,0.23529411764705882,1.0,0.0,0.0
39178,0.23529411764705882,1.0,0.0,0.0
123540,0.23529411764705882,0.05,0.02,0.0
90044,0.23529411764705882,1.0,0.0,0.0
126049,0.23529411764705882,0.09,0.0,0.0
19643,0.23529411764705882,1.0,0.0,0.0
53881,0.7058823529411764,0.08,1.0,1.0
22975,0.23529411764705882,1.0,0.0,0.0
76602,0.23529411764705882,1.0,0.0,0.0
5291,0.7058823529411764,1.0,1.0,1.0
92343,0.23529411764705882,1.0,0.0,0.0
69517,0.23529411764705882,1.0,0.0,0.0
72249,0.23529411764705882,1.0,0.0,0.0
131930,0.7058823529411764,0.02,1.0,1.0
27050,0.23529411764705882,1.0,0.0,0.0
35059,0.7058823529411764,0.16,1.0,1.0
59068,0.8823529411764706,0.0,0.21,0.0
20552,0.23529411764705882,1.0,0.0,0.0
38911,0.7058823529411764,0.03,1.0,1.0
18058,0.23529411764705882,1.0,0.0,0.0
3977,0.7058823529411764,1.0,1.0,1.0
22075,0.23529411764705882,1.0,0.04,0.01
133735,0.7058823529411764,0.07,1.0,1.0
91787,0.7058823529411764,0.08,1.0,1.0
13587,0.23529411764705882,1.0,0.01,0.0
125628,0.7058823529411764,0.04,1.0,1.0
62474,1.0,1.0,0.0,0.0
41841,0.7058823529411764,0.08,1.0,1.0
86648,0.23529411764705882,1.0,0.0,0.0
81309,0.7058823529411764,0.11,0.72,1.0
97481,0.23529411764705882,1.0,0.0,0.0
85480,0.23529411764705882,1.0,0.0,0.0
90306,0.8823529411764706,0.14,0.0,0.0
19568,0.8823529411764706,0.01,0.0,0.0
34505,0.8823529411764706,0.0,0.11,0.0
97291,1.0,1.0,0.0,0.0
55745,0.23529411764705882,1.0,0.0,0.0
85186,0.23529411764705882,1.0,0.0,0.0
34274,0.23529411764705882,0.14,0.0,0.0
65106,0.8823529411764706,0.04,0.0,0.0
19629,0.8823529411764706,1.0,0.0,0.0
113175,0.23529411764705882,1.0,0.02,0.0
126261,0.23529411764705882,1.0,0.0,0.0
47036,0.23529411764705882,1.0,0.0,0.0
94575,0.8823529411764706,0.24,0.0,0.0
54913,0.23529411764705882,1.0,0.0,0.0
29227,0.23529411764705882,1.0,0.33,0.33
76945,0.7058823529411764,0.08,1.0,1.0
68464,0.7058823529411764,0.09,1.0,1.0
28376,0.7058823529411764,1.0,1.0,1.0
3788,0.7058823529411764,1.0,1.0,1.0
133854,0.23529411764705882,1.0,0.0,0.0
38651,0.8823529411764706,1.0,0.0,0.0
52216,0.8823529411764706,0.03,0.0,0.0
99556,0.23529411764705882,1.0,0.0,0.0
79621,0.7058823529411764,0.31,1.0,1.0
112841,0.23529411764705882,1.0,0.0,0.0
125981,0.23529411764705882,1.0,0.0,0.0
130539,0.23529411764705882,1.0,0.0,0.0
15419,0.23529411764705882,1.0,0.0,0.0
42840,0.7058823529411764,0.08,1.0,1.0
5443,0.7058823529411764,1.0,1.0,1.0
91509,0.23529411764705882,1.0,0.0,0.0
8855,0.7058823529411764,0.04,0.6,1.0
13530,0.23529411764705882,1.0,0.0,0.0
24636,0.23529411764705882,1.0,0.0,0.0
100123,0.8823529411764706,0.03,0.0,0.0
80738,0.7058823529411764,0.11,1.0,1.0
67201,0.23529411764705882,1.0,0.0,0.0
59758,0.8823529411764706,0.0,0.14,0.0
119209,0.23529411764705882,1.0,0.0,0.01
26171,0.23529411764705882,1.0,0.01,0.01
131679,0.23529411764705882,1.0,0.0,0.0
52794,0.8823529411764706,0.0,0.15,0.0
92700,0.8823529411764706,0.02,0.0,0.0
102630,0.23529411764705882,1.0,0.0,0.0
73356,0.23529411764705882,1.0,0.0,0.0
56303,0.7058823529411764,1.0,0.06,0.01
10480,0.7058823529411764,0.01,1.0,1.0
109533,0.7058823529411764,0.08,1.0,1.0
82006,0.23529411764705882,1.0,0.0,0.0
42459,0.7058823529411764,0.06,1.0,1.0
25739,0.23529411764705882,1.0,0.0,0.0
101031,0.7058823529411764,0.02,1.0,1.0
24584,0.23529411764705882,1.0,0.0,0.0
95971,0.7058823529411764,0.16,1.0,1.0
58549,0.23529411764705882,1.0,0.0,0.0
119104,0.7058823529411764,0.11,1.0,1.0
30365,1.0,1.0,1.0,1.0
113691,0.7058823529411764,0.07,1.0,1.0
117701,0.23529411764705882,1.0,0.0,0.0
128277,0.23529411764705882,1.0,0.0,0.0
69706,0.23529411764705882,1.0,0.47,0.81
107887,0.23529411764705882,1.0,0.0,0.0
3670,0.7058823529411764,1.0,1.0,1.0
100621,0.23529411764705882,1.0,0.0,0.0
43245,0.23529411764705882,1.0,0.0,0.0
130938,0.23529411764705882,1.0,0.0,0.0
82083,0.23529411764705882,1.0,0.0,0.0
12029,0.23529411764705882,1.0,0.0,0.0
86223,0.23529411764705882,1.0,0.0,0.0
20402,0.23529411764705882,0.2,0.0,0.0
73883,0.7058823529411764,0.02,1.0,1.0
30727,0.8235294117647058,1.0,1.0,1.0
64778,0.23529411764705882,1.0,0.02,0.0
29224,0.7058823529411764,1.0,1.0,1.0
112903,0.8823529411764706,0.24,0.0,0.0
58865,0.23529411764705882,1.0,0.0,0.0
9695,0.7058823529411764,0.07,1.0,1.0
84654,0.7058823529411764,0.05,1.0,1.0
88493,0.23529411764705882,1.0,0.0,0.0
51281,0.23529411764705882,1.0,0.0,0.0
115383,0.23529411764705882,1.0,0.0,0.0
108789,0.23529411764705882,1.0,0.0,0.0
96069,0.23529411764705882,1.0,0.0,0.0
53187,0.23529411764705882,1.0,0.0,0.01
24873,0.23529411764705882,1.0,0.0,0.0
74258,0.7058823529411764,0.08,1.0,1.0
38060,0.7058823529411764,0.13,1.0,1.0
71447,0.7058823529411764,0.06,1.0,1.0
100429,0.8823529411764706,0.0,0.16,0.0
11392,0.23529411764705882,0.25,0.0,0.0
15981,0.23529411764705882,1.0,0.0,0.0
112866,0.7058823529411764,0.06,1.0,1.0
35827,0.8823529411764706,1.0,0.0,0.0
33007,0.7058823529411764,0.93,1.0,1.0
68197,0.23529411764705882,1.0,0.0,0.0
61756,0.7058823529411764,0.02,1.0,1.0
131675,0.23529411764705882,1.0,0.0,0.0
6476,0.7058823529411764,1.0,1.0,1.0
52999,0.23529411764705882,1.0,0.0,0.0
19750,0.23529411764705882,1.0,0.0,0.0
10346,0.23529411764705882,0.2,0.0,0.0
90946,0.23529411764705882,1.0,0.0,0.0
12837,0.23529411764705882,1.0,0.0,0.0
49429,0.8823529411764706,0.08,0.0,0.0
101408,0.23529411764705882,1.0,0.0,0.01
25732,0.7058823529411764,0.09,1.0,1.0
47361,0.23529411764705882,1.0,0.0,0.0
69491,0.23529411764705882,1.0,0.0,0.0
131868,0.23529411764705882,1.0,0.0,0.0
19924,0.8823529411764706,0.02,0.0,0.0
81658,1.0,1.0,0.0,0.0
105878,0.7058823529411764,0.02,1.0,1.0
65417,0.23529411764705882,1.0,0.0,0.0
83597,0.23529411764705882,1.0,0.01,0.01
99378,0.23529411764705882,1.0,0.0,0.0
135104,0.7058823529411764,0.08,1.0,1.0
113472,0.7058823529411764,0.09,1.0,1.0
16277,0.23529411764705882,1.0,0.0,0.0
49556,0.8823529411764706,0.03,0.0,0.0
68045,0.23529411764705882,1.0,0.0,0.0
81226,0.23529411764705882,1.0,0.0,0.01
114805,0.23529411764705882,1.0,0.0,0.01
57789,0.23529411764705882,1.0,0.0,0.0
78010,0.23529411764705882,1.0,0.33,0.0
133137,0.23529411764705882,1.0,0.0,0.0
125058,0.7058823529411764,0.02,1.0,1.0
64624,0.7058823529411764,0.06,1.0,1.0
72662,0.7058823529411764,0.13,1.0,1.0
91392,0.23529411764705882,1.0,0.0,0.0
75542,0.23529411764705882,1.0,0.0,0.0
66185,0.8823529411764706,1.0,0.0,0.0
84372,0.23529411764705882,1.0,0.0,0.0
118124,0.8823529411764706,1.0,0.0,0.0
82247,0.23529411764705882,1.0,0.0,0.0
115367,0.7058823529411764,0.07,1.0,1.0
45241,0.23529411764705882,1.0,0.0,0.0
124012,0.23529411764705882,1.0,0.0,0.0
101650,0.7058823529411764,0.04,1.0,1.0
126470,0.23529411764705882,1.0,0.0,0.01
21901,0.23529411764705882,1.0,0.0,0.0
43336,0.7058823529411764,0.04,1.0,1.0
24632,0.23529411764705882,1.0,0.0,0.0
72366,0.23529411764705882,1.0,0.0,0.0
43639,0.23529411764705882,1.0,0.0,0.0
64506,0.23529411764705882,1.0,0.0,0.0
31507,0.7058823529411764,0.11,1.0,1.0
108694,0.8823529411764706,1.0,0.0,0.0
14989,0.23529411764705882,1.0,0.0,0.0
46026,0.7058823529411764,0.01,1.0,1.0
8650,0.8823529411764706,0.1,0.0,0.0
64331,0.23529411764705882,1.0,0.0,0.0
12378,0.23529411764705882,1.0,0.0,0.0
80947,0.23529411764705882,1.0,0.0,0.0
76827,1.0,1.0,0.0,0.0
117789,0.23529411764705882,1.0,0.0,0.0
116197,0.23529411764705882,1.0,0.0,0.0
123021,0.23529411764705882,1.0,0.0,0.0
72894,0.7058823529411764,0.41,1.0,1.0
22286,0.23529411764705882,1.0,0.0,0.0
21108,0.23529411764705882,1.0,0.0,0.01
17379,0.23529411764705882,1.0,0.0,0.0
107167,0.23529411764705882,1.0,0.0,0.0
90431,0.23529411764705882,1.0,0.0,0.0
3487,0.23529411764705882,1.0,0.0,0.0
10715,0.23529411764705882,1.0,0.0,0.0
47324,0.7058823529411764,0.29,1.0,1.0
11403,0.7058823529411764,0.14,1.0,1.0
97090,0.8823529411764706,0.0,1.0,1.0
8511,0.23529411764705882,1.0,0.01,0.01
97247,0.3529411764705882,0.0,1.0,1.0
101845,0.23529411764705882,1.0,0.02,0.0
104824,0.7058823529411764,0.1,1.0,1.0
25491,0.23529411764705882,1.0,0.0,0.0
116909,0.7058823529411764,0.04,1.0,1.0
15732,0.7058823529411764,0.24,1.0,1.0
81678,0.23529411764705882,1.0,0.0,0.0
66764,0.9411764705882353,0.03,0.0,0.0
41445,0.23529411764705882,1.0,0.0,0.0
16691,0.23529411764705882,1.0,0.0,0.0
120299,0.23529411764705882,1.0,0.0,0.0
10152,0.7058823529411764,0.12,1.0,1.0
67763,0.7058823529411764,0.19,1.0,1.0
76455,0.23529411764705882,1.0,0.0,0.0
44933,0.23529411764705882,1.0,0.33,0.0
41743,0.7058823529411764,0.14,1.0,1.0
76668,0.8823529411764706,1.0,0.0,0.0
23845,0.23529411764705882,1.0,0.0,0.0
85984,0.23529411764705882,1.0,0.0,0.0
44423,0.23529411764705882,1.0,0.0,0.0
72201,0.8823529411764706,0.01,0.0,0.0
92970,0.7058823529411764,0.01,1.0,1.0
35812,0.23529411764705882,1.0,0.0,0.0
103928,0.23529411764705882,1.0,0.0,0.0
104662,0.23529411764705882,1.0,0.0,0.0
96311,0.8823529411764706,0.0,0.98,1.0
117241,0.9411764705882353,0.04,0.0,0.0
71947,0.23529411764705882,1.0,0.0,0.02
132403,0.7058823529411764,0.11,1.0,1.0
17619,0.23529411764705882,1.0,0.0,0.0
26268,0.23529411764705882,1.0,0.0,0.0
121987,0.23529411764705882,1.0,0.0,0.0
71437,0.23529411764705882,1.0,0.0,0.0
15616,0.23529411764705882,1.0,0.0,0.0
77445,0.23529411764705882,1.0,0.0,0.01
51647,0.23529411764705882,1.0,0.0,0.0
2012,0.23529411764705882,1.0,0.0,0.0
94376,0.7058823529411764,0.15,1.0,1.0
16865,0.8823529411764706,0.01,0.0,0.0
34508,0.23529411764705882,1.0,0.0,0.0
93491,0.7058823529411764,0.12,1.0,1.0
88774,0.7058823529411764,0.05,1.0,1.0
34334,0.7058823529411764,0.05,1.0,1.0
45,0.7058823529411764,0.1,1.0,1.0
62813,0.23529411764705882,1.0,0.0,0.0
103541,0.23529411764705882,0.98,0.0,0.0
93322,0.23529411764705882,1.0,0.01,0.0
5945,0.7058823529411764,1.0,1.0,1.0
53326,0.8823529411764706,0.06,0.0,0.0
116240,0.23529411764705882,1.0,0.0,0.0
96659,0.8823529411764706,0.0,0.99,1.0
44912,0.7058823529411764,0.05,1.0,1.0
69714,0.7058823529411764,0.22,1.0,1.0
65162,0.8823529411764706,0.0,0.11,0.0
81805,0.7058823529411764,0.03,1.0,1.0
36572,0.7058823529411764,0.15,1.0,1.0
52963,0.23529411764705882,1.0,0.0,0.0
48822,0.23529411764705882,1.0,0.0,0.0
85780,0.7058823529411764,0.22,1.0,1.0
105056,0.23529411764705882,1.0,0.0,0.0
126054,0.23529411764705882,1.0,0.0,0.01
53459,0.23529411764705882,0.08,0.57,0.25
64749,0.23529411764705882,0.5,0.0,0.0
73083,0.7058823529411764,0.12,1.0,1.0
71481,0.7058823529411764,0.03,1.0,1.0
18186,0.23529411764705882,1.0,0.0,0.0
91258,0.23529411764705882,1.0,0.0,0.0
122525,0.7058823529411764,0.06,1.0,1.0
14788,0.23529411764705882,1.0,0.96,0.95
86708,0.7058823529411764,0.02,1.0,1.0
66617,0.7058823529411764,0.25,1.0,1.0
81839,0.23529411764705882,1.0,0.0,0.0
65227,0.7058823529411764,0.02,1.0,1.0
62229,0.23529411764705882,1.0,0.0,0.0
28805,0.7058823529411764,1.0,1.0,1.0
49764,0.7058823529411764,0.01,1.0,1.0
56246,0.23529411764705882,1.0,0.0,0.0
86203,1.0,1.0,0.01,0.01
39498,0.23529411764705882,1.0,0.0,0.0
7436,0.7058823529411764,1.0,1.0,1.0
21709,0.7058823529411764,0.17,1.0,1.0
128412,0.23529411764705882,1.0,0.0,0.0
7607,0.7058823529411764,1.0,1.0,1.0
1729,0.23529411764705882,1.0,0.0,0.0
91577,0.23529411764705882,1.0,0.0,0.0
118128,0.23529411764705882,1.0,0.0,0.0
75135,0.7058823529411764,0.2,1.0,1.0
37375,0.8823529411764706,0.0,0.31,0.0
3356,0.7058823529411764,0.09,1.0,1.0
55133,0.23529411764705882,1.0,0.0,0.0
35742,0.23529411764705882,1.0,0.0,0.0
126299,0.23529411764705882,1.0,0.0,0.0
121770,0.23529411764705882,1.0,0.0,0.0
8552,0.23529411764705882,1.0,0.0,0.0
88489,0.23529411764705882,1.0,0.0,0.0
103711,0.23529411764705882,1.0,0.0,0.0
30628,0.23529411764705882,1.0,0.16,0.16
24061,0.23529411764705882,1.0,0.0,0.0
16683,0.23529411764705882,1.0,0.0,0.0
65742,0.23529411764705882,1.0,0.0,0.0
229,0.23529411764705882,1.0,0.0,0.0
51243,0.23529411764705882,1.0,0.0,0.0
48792,0.23529411764705882,1.0,0.0,0.0
132638,0.8823529411764706,0.07,0.0,0.0
85923,0.23529411764705882,0.35,0.16,0.0
102187,0.23529411764705882,1.0,0.0,0.0
105231,0.23529411764705882,1.0,0.0,0.0
24616,1.0,1.0,0.0,0.0
8920,0.7058823529411764,0.01,1.0,1.0
33587,0.7058823529411764,0.07,1.0,1.0
132810,0.9411764705882353,0.12,0.0,0.0
112322,0.8823529411764706,0.06,0.0,0.0
21180,0.23529411764705882,1.0,0.0,0.0
82208,0.23529411764705882,1.0,0.0,0.0
85600,0.23529411764705882,1.0,0.0,0.0
66746,0.7058823529411764,0.06,1.0,1.0
90069,0.7058823529411764,0.18,1.0,1.0
92955,0.7058823529411764,0.1,1.0,1.0
127260,0.23529411764705882,1.0,0.0,0.0
81053,0.23529411764705882,0.52,0.16,0.0
109910,0.7058823529411764,0.04,1.0,1.0
35773,0.23529411764705882,1.0,0.0,0.0
33667,0.7058823529411764,0.04,1.0,1.0
127271,0.7058823529411764,0.06,1.0,1.0
37424,0.23529411764705882,1.0,0.0,0.0
94416,0.7058823529411764,1.0,0.05,0.01
60964,0.23529411764705882,1.0,0.0,0.0
25135,0.23529411764705882,1.0,0.0,0.0
57125,0.23529411764705882,1.0,0.0,0.0
23406,0.7058823529411764,0.0,0.11,1.0
24885,0.7058823529411764,0.0,1.0,1.0
81173,0.23529411764705882,1.0,0.0,0.0
69936,0.7058823529411764,0.16,1.0,1.0
66323,0.23529411764705882,1.0,0.0,0.0
124361,0.23529411764705882,1.0,0.0,0.0
22347,0.23529411764705882,1.0,0.0,0.0
57539,0.23529411764705882,1.0,0.0,0.0
23323,0.7058823529411764,0.01,1.0,1.0
96350,0.8823529411764706,0.0,1.0,1.0
12778,0.23529411764705882,1.0,0.0,0.0
65497,0.7058823529411764,0.35,1.0,1.0
78966,0.7058823529411764,0.17,1.0,1.0
86589,0.8823529411764706,0.0,0.06,0.0
110917,0.7058823529411764,0.02,1.0,1.0
21617,0.23529411764705882,1.0,0.0,0.0
27075,0.7058823529411764,0.03,1.0,1.0
24193,0.23529411764705882,1.0,0.0,0.0
121834,0.7058823529411764,0.08,1.0,1.0
44578,0.23529411764705882,1.0,0.0,0.0
18504,0.23529411764705882,1.0,0.0,0.0
41777,0.23529411764705882,1.0,0.0,0.0
114903,0.23529411764705882,1.0,0.0,0.0
55162,0.23529411764705882,1.0,0.0,0.0
108404,0.23529411764705882,1.0,0.0,0.0
68708,0.7058823529411764,0.52,1.0,1.0
17203,0.7058823529411764,0.03,1.0,1.0
113270,0.23529411764705882,1.0,0.0,0.0
23403,0.8823529411764706,0.0,0.01,0.0
33787,0.23529411764705882,1.0,0.0,0.0
102663,0.23529411764705882,1.0,0.0,0.0
61407,0.23529411764705882,1.0,0.0,0.0
16485,0.7058823529411764,0.03,1.0,1.0
134449,0.23529411764705882,0.99,0.0,0.0
111747,0.7058823529411764,0.01,1.0,1.0
78554,0.23529411764705882,1.0,0.0,0.0
66195,0.23529411764705882,0.5,0.0,0.0
35945,1.0,1.0,0.0,0.0
51054,0.23529411764705882,1.0,0.0,0.0
64384,0.23529411764705882,1.0,0.0,0.0
76286,0.23529411764705882,1.0,0.0,0.16
131968,0.23529411764705882,1.0,0.0,0.0
111970,0.23529411764705882,1.0,0.0,0.01
