,Unnamed: 0,2,27,36,37
79741,15764,0.2352941176470588,1.0,0.0,0.0
84445,4992,0.7058823529411764,1.0,1.0,1.0
14275,60856,0.2352941176470588,1.0,0.0,0.0
8032,135119,0.7058823529411764,0.14,1.0,1.0
83131,28610,0.7058823529411764,1.0,1.0,1.0
31354,49894,0.9411764705882352,0.08,0.0,0.0
3183,22611,0.8823529411764706,1.0,0.0,0.0
68249,3625,0.7058823529411764,1.0,1.0,1.0
84461,57616,0.7058823529411764,0.03,1.0,1.0
55747,17275,0.2352941176470588,1.0,0.0,0.0
4852,75844,0.7058823529411764,0.02,1.0,1.0
54591,39819,0.2352941176470588,1.0,0.01,0.01
85723,20538,0.7058823529411764,0.59,1.0,1.0
80874,47657,0.2352941176470588,1.0,0.0,0.0
12438,59295,0.2352941176470588,1.0,0.0,0.0
30022,110419,0.2352941176470588,1.0,0.01,0.01
4164,43653,0.7058823529411764,0.01,1.0,1.0
45941,113475,0.7058823529411764,0.3,1.0,1.0
40290,122804,0.7058823529411764,0.03,1.0,1.0
17944,2489,0.7058823529411764,0.05,1.0,1.0
10535,914,0.2352941176470588,1.0,0.0,0.0
86297,55419,0.7058823529411764,0.09,1.0,1.0
60441,25094,0.2352941176470588,1.0,0.0,0.0
8527,85116,0.7058823529411764,1.0,0.05,0.01
69830,62072,0.7058823529411764,0.08,1.0,1.0
4200,108695,0.7058823529411764,0.07,1.0,1.0
48760,18435,0.2352941176470588,1.0,0.0,0.0
36822,65288,0.2352941176470588,1.0,0.0,0.01
69576,98244,0.8823529411764706,0.14,0.0,0.0
54448,92965,0.7058823529411764,0.03,1.0,1.0
56689,36123,1.0,1.0,0.0,0.0
78544,113759,0.2352941176470588,1.0,0.0,0.0
11068,58393,0.2352941176470588,1.0,0.14,0.0
25421,119548,0.2352941176470588,1.0,0.0,0.0
40996,127343,0.2352941176470588,1.0,0.0,0.0
27589,58892,0.2352941176470588,1.0,0.01,0.0
43042,52713,0.2352941176470588,1.0,0.0,0.0
59336,27546,0.2352941176470588,1.0,0.0,0.0
8353,104063,0.2352941176470588,1.0,0.01,0.0
2611,109409,0.2352941176470588,1.0,0.02,0.0
81115,108895,0.8823529411764706,0.01,0.0,0.0
85637,40510,0.2352941176470588,1.0,0.0,0.0
84214,112138,0.2352941176470588,1.0,0.0,0.01
36525,72068,0.2352941176470588,1.0,0.0,0.0
41583,7731,0.7058823529411764,1.0,1.0,1.0
12029,2800,0.2352941176470588,1.0,0.0,0.0
54381,45262,0.2352941176470588,1.0,0.0,0.0
43250,128697,0.2352941176470588,1.0,0.0,0.0
26527,26813,0.7058823529411764,0.01,1.0,1.0
69282,79566,0.2352941176470588,1.0,0.0,0.0
39678,86377,0.2352941176470588,1.0,0.0,0.0
64935,10101,0.2352941176470588,1.0,0.0,0.0
41510,13989,0.7058823529411764,0.12,1.0,1.0
7420,10833,0.9411764705882352,1.0,0.0,0.0
74033,113618,0.2352941176470588,1.0,0.0,0.0
72139,9665,0.2352941176470588,1.0,0.0,0.0
35730,107652,0.2352941176470588,1.0,0.0,0.0
18025,103789,0.2352941176470588,1.0,0.67,0.0
66459,112620,0.7058823529411764,0.0,1.0,1.0
5781,92523,0.2352941176470588,1.0,0.01,0.01
54044,125812,0.2352941176470588,1.0,0.0,0.0
13276,107545,0.7058823529411764,0.06,1.0,1.0
73734,94835,0.7058823529411764,0.01,1.0,1.0
85497,2257,0.2352941176470588,1.0,0.0,0.0
4762,87203,0.7058823529411764,0.12,1.0,1.0
37708,48119,0.7058823529411764,0.04,1.0,1.0
88143,56886,0.7058823529411764,0.05,1.0,1.0
54099,13554,0.7058823529411764,0.12,1.0,1.0
8283,133091,0.8823529411764706,0.03,0.0,0.0
77001,69726,0.2352941176470588,1.0,0.0,0.0
18952,53088,0.7058823529411764,0.05,1.0,1.0
51339,36469,0.2352941176470588,1.0,0.0,0.0
56507,64052,0.2352941176470588,1.0,0.0,0.0
57272,59317,0.7058823529411764,0.25,1.0,1.0
27020,73862,0.2352941176470588,1.0,0.0,0.0
76139,17110,0.2352941176470588,1.0,0.0,0.0
75937,3598,0.7058823529411764,1.0,1.0,1.0
68168,36641,0.2352941176470588,1.0,0.0,0.0
72041,48398,0.8823529411764706,0.0,0.25,0.0
52554,93523,0.2352941176470588,1.0,0.0,0.0
24978,119355,0.2352941176470588,1.0,0.0,0.0
44996,122212,0.8823529411764706,0.05,0.0,0.0
17828,36960,0.7058823529411764,0.06,1.0,1.0
72521,93926,0.2352941176470588,1.0,0.0,0.0
31240,1506,0.2352941176470588,1.0,0.0,0.0
13771,4514,0.7058823529411764,1.0,1.0,1.0
45514,77632,0.7058823529411764,1.0,1.0,0.77
17314,33930,0.7058823529411764,0.13,1.0,1.0
2070,82294,0.8823529411764706,0.0,0.04,0.0
8515,108580,0.7058823529411764,0.07,1.0,1.0
15783,72438,0.2352941176470588,0.11,0.0,0.0
87629,129473,0.2352941176470588,1.0,0.0,0.0
18764,132757,0.2352941176470588,1.0,0.0,0.0
66363,49531,0.2352941176470588,1.0,0.0,0.0
39705,5602,0.7058823529411764,1.0,1.0,1.0
80964,19641,0.7058823529411764,0.03,1.0,1.0
53603,68457,0.2352941176470588,1.0,0.0,0.0
44155,118395,0.2352941176470588,1.0,0.0,0.0
64849,126490,0.2352941176470588,1.0,0.02,0.0
51209,19305,0.2352941176470588,1.0,0.0,0.0
42042,101691,0.2352941176470588,1.0,0.0,0.0
1691,52649,0.8823529411764706,0.07,0.0,0.0
7921,133415,0.7058823529411764,0.05,1.0,1.0
9534,53328,0.2352941176470588,1.0,0.02,0.0
30870,70168,0.7058823529411764,0.0,1.0,1.0
82498,94948,0.7058823529411764,0.03,1.0,1.0
1693,10953,0.2352941176470588,1.0,0.0,0.0
24761,83669,0.2352941176470588,1.0,0.0,0.0
77419,1160,0.7058823529411764,0.06,1.0,1.0
33763,89266,0.7058823529411764,0.09,1.0,1.0
4616,32395,0.7058823529411764,0.01,1.0,1.0
47680,103206,0.7058823529411764,0.02,1.0,1.0
57339,71762,0.7058823529411764,0.08,1.0,1.0
71032,106734,0.2352941176470588,1.0,0.0,0.0
20575,23496,0.2352941176470588,1.0,0.0,0.0
85964,155,0.2352941176470588,1.0,0.0,0.0
31538,27935,0.7058823529411764,0.04,1.0,1.0
25937,27501,0.2352941176470588,1.0,0.0,0.0
87049,105373,0.2352941176470588,1.0,0.0,0.0
45137,106280,0.2352941176470588,1.0,0.0,0.0
43781,26361,0.2352941176470588,1.0,0.0,0.0
56612,121702,0.2352941176470588,1.0,0.0,0.0
35556,6190,0.7058823529411764,1.0,1.0,1.0
75565,16427,0.8823529411764706,1.0,0.0,0.0
42341,72180,0.2352941176470588,1.0,0.0,0.0
18559,96232,0.8823529411764706,0.01,0.95,1.0
80573,93102,0.7058823529411764,0.09,1.0,1.0
25778,8591,1.0,1.0,0.0,0.0
6260,35226,0.8823529411764706,0.0,0.04,0.0
79340,97175,0.8823529411764706,0.0,1.0,1.0
5335,41694,0.7058823529411764,0.05,0.98,1.0
10190,64134,0.2352941176470588,1.0,0.0,0.0
47466,42956,0.2352941176470588,1.0,0.0,0.0
17217,62095,1.0,1.0,0.0,0.0
76475,77108,0.2352941176470588,1.0,0.0,0.0
21465,2270,0.2352941176470588,1.0,0.0,0.0
36559,108249,0.2352941176470588,1.0,0.0,0.0
27156,54853,0.7058823529411764,0.06,1.0,1.0
5584,3735,0.7058823529411764,1.0,1.0,1.0
46448,39854,0.2352941176470588,1.0,0.0,0.0
78626,133361,0.7058823529411764,0.1,1.0,1.0
30541,1324,0.7058823529411764,0.05,1.0,1.0
40963,36777,0.7058823529411764,0.05,1.0,1.0
6831,76738,0.8823529411764706,0.06,0.0,0.0
21237,113330,0.2352941176470588,1.0,0.0,0.0
20494,73120,0.2352941176470588,1.0,0.0,0.0
50660,127102,0.2352941176470588,1.0,0.0,0.0
9816,20613,0.7058823529411764,0.01,1.0,1.0
70083,135575,0.2352941176470588,1.0,0.0,0.0
30006,43542,0.7058823529411764,0.07,1.0,1.0
52956,132873,0.7058823529411764,0.04,1.0,1.0
75615,131604,0.7058823529411764,0.24,1.0,1.0
52996,59625,0.7058823529411764,0.04,1.0,1.0
59736,57477,0.2352941176470588,1.0,0.0,0.0
36329,113039,0.2352941176470588,1.0,0.0,0.08
14705,75832,0.8823529411764706,0.0,0.09,0.0
64012,10219,0.7058823529411764,0.09,1.0,1.0
47698,133693,0.8823529411764706,0.07,0.0,0.0
30625,2191,0.9411764705882352,0.0,0.0,0.0
3398,68400,0.2352941176470588,1.0,0.0,0.0
12166,35928,0.7058823529411764,0.09,1.0,1.0
23304,47438,0.2352941176470588,1.0,0.0,0.0
37476,94591,0.8823529411764706,0.5,0.0,0.0
11274,89684,0.2352941176470588,1.0,0.0,0.0
1760,36094,0.2352941176470588,1.0,0.0,0.0
12972,82967,0.2352941176470588,1.0,0.0,0.0
4080,131562,0.7058823529411764,0.07,1.0,1.0
21016,79350,0.7058823529411764,0.04,1.0,1.0
87150,89599,0.2352941176470588,1.0,0.0,0.0
49626,6618,0.7058823529411764,1.0,1.0,1.0
38711,87296,0.7058823529411764,0.04,1.0,1.0
16186,51780,0.8823529411764706,1.0,0.0,0.0
39775,27483,0.8823529411764706,1.0,0.0,0.0
86317,97661,0.7058823529411764,0.06,1.0,1.0
67883,53452,0.2352941176470588,0.08,0.57,0.12
14344,25244,1.0,1.0,0.0,0.0
84967,25500,0.8823529411764706,0.15,0.0,0.0
290,26179,0.2352941176470588,1.0,0.0,0.0
88172,131932,0.2352941176470588,1.0,0.0,0.0
67319,22300,0.7058823529411764,0.04,1.0,1.0
83009,56633,0.2352941176470588,1.0,0.0,0.0
8823,106445,0.7058823529411764,1.0,0.01,0.02
36979,88012,0.7058823529411764,0.03,1.0,1.0
19806,17837,0.7058823529411764,0.07,1.0,1.0
70907,46533,0.2352941176470588,1.0,0.0,0.0
33941,71856,0.2352941176470588,1.0,0.0,0.0
789,50881,0.7058823529411764,0.1,1.0,1.0
62977,2134,0.2352941176470588,1.0,0.0,0.0
36259,30248,0.2352941176470588,1.0,0.26,0.26
86425,7967,0.7058823529411764,1.0,1.0,1.0
10334,120031,0.7058823529411764,0.13,1.0,1.0
79105,97008,0.8823529411764706,0.0,1.0,1.0
59318,14284,1.0,0.01,0.0,0.0
75531,34579,1.0,1.0,0.0,0.0
67997,126396,0.7058823529411764,0.03,1.0,1.0
68439,134083,0.7058823529411764,0.11,1.0,1.0
40957,35896,0.2352941176470588,1.0,0.0,0.0
3724,66625,0.7058823529411764,0.01,1.0,1.0
17088,120032,0.2352941176470588,1.0,0.0,0.0
21103,135536,0.7058823529411764,0.08,1.0,1.0
66845,125741,0.2352941176470588,1.0,0.0,0.0
86785,92447,0.2352941176470588,1.0,0.0,0.0
339,4062,0.7058823529411764,1.0,1.0,1.0
49887,37236,0.2352941176470588,1.0,0.0,0.0
82663,125865,0.8823529411764706,0.0,0.08,0.0
21756,21232,0.2352941176470588,1.0,0.02,0.23
86953,53947,0.7058823529411764,0.08,1.0,1.0
24250,82362,0.8823529411764706,0.01,0.0,0.0
57596,116142,0.7058823529411764,0.08,1.0,1.0
75052,95740,0.2352941176470588,1.0,0.0,0.0
29035,28586,0.7058823529411764,1.0,1.0,1.0
67879,15839,0.7058823529411764,0.01,1.0,1.0
51090,9547,0.2352941176470588,1.0,0.01,0.01
30729,9923,0.7058823529411764,0.17,1.0,1.0
61495,126634,0.2352941176470588,1.0,0.0,0.0
34611,376,0.2352941176470588,1.0,0.0,0.0
3678,17299,0.2352941176470588,1.0,0.0,0.0
36665,18798,0.2352941176470588,1.0,0.0,0.0
84124,120617,0.2352941176470588,1.0,0.0,0.0
3101,123561,0.7058823529411764,0.05,1.0,1.0
15126,27373,0.2352941176470588,1.0,0.0,0.0
69729,55831,0.7058823529411764,0.1,1.0,1.0
57933,19039,0.7058823529411764,0.02,1.0,1.0
39992,107870,0.2352941176470588,1.0,0.0,0.0
10067,2898,0.7058823529411764,0.03,1.0,1.0
12811,97396,0.2352941176470588,1.0,0.0,0.0
59866,6503,0.7058823529411764,1.0,1.0,1.0
59891,101243,0.7058823529411764,0.06,1.0,1.0
41990,13830,0.2352941176470588,1.0,0.0,0.0
2964,11967,0.2352941176470588,1.0,0.0,0.0
4444,58257,0.2352941176470588,1.0,0.01,0.0
61361,6122,0.7058823529411764,1.0,1.0,1.0
76765,1750,0.7058823529411764,0.08,1.0,1.0
7179,80510,0.2352941176470588,1.0,0.0,0.0
28433,88360,0.8823529411764706,0.0,0.09,0.0
61446,134204,0.7058823529411764,0.01,0.71,1.0
52713,128881,0.2352941176470588,1.0,0.0,0.0
60512,111209,0.7058823529411764,0.06,1.0,1.0
67743,127071,0.2352941176470588,0.02,0.97,0.0
28253,76244,0.2352941176470588,1.0,0.0,0.0
79019,9425,0.2352941176470588,1.0,0.0,0.0
68502,88096,0.2352941176470588,1.0,0.0,0.0
66377,113289,1.0,1.0,0.0,0.0
54775,88830,0.2352941176470588,1.0,0.0,0.01
59698,102927,0.2352941176470588,1.0,0.0,0.0
66582,27312,0.2352941176470588,1.0,0.0,0.0
37546,20071,0.8823529411764706,1.0,0.0,0.0
761,120057,0.8823529411764706,0.02,0.0,0.0
86181,27386,0.2352941176470588,1.0,0.0,0.0
42191,106285,0.2352941176470588,1.0,0.0,0.0
43318,1006,0.2352941176470588,1.0,0.0,0.0
11175,59638,0.7058823529411764,0.04,1.0,1.0
76269,82336,0.8823529411764706,0.0,0.0,0.0
85289,34540,0.2352941176470588,1.0,0.0,0.0
2677,61002,0.7058823529411764,0.14,1.0,1.0
67064,113389,0.2352941176470588,1.0,0.0,0.01
65202,133184,0.2352941176470588,1.0,0.0,0.0
56439,8127,0.7058823529411764,1.0,1.0,1.0
75098,112789,0.2352941176470588,1.0,0.0,0.0
75840,111581,0.2352941176470588,1.0,0.0,0.0
66372,20893,0.2352941176470588,1.0,0.02,0.0
50557,120421,0.2352941176470588,1.0,0.0,0.0
13489,57577,0.7058823529411764,0.08,1.0,1.0
80502,83569,0.4705882352941176,1.0,0.02,0.09
77201,64680,0.2352941176470588,1.0,0.0,0.0
63930,36726,0.7058823529411764,0.17,1.0,1.0
67233,76022,0.2352941176470588,1.0,0.0,0.0
30794,44998,0.8823529411764706,1.0,0.0,0.0
44837,79133,0.2352941176470588,1.0,0.0,0.0
72164,108570,0.2352941176470588,0.2,0.0,0.0
3745,118779,0.7058823529411764,0.07,1.0,1.0
73750,101681,0.2352941176470588,1.0,0.0,0.0
3325,119488,0.7058823529411764,1.0,0.5,1.0
40483,72487,0.2352941176470588,1.0,0.0,0.0
51377,23033,0.7058823529411764,0.05,1.0,1.0
80787,107112,0.2352941176470588,1.0,0.0,0.0
36724,62289,0.2352941176470588,1.0,0.0,0.0
63653,13776,0.2352941176470588,1.0,0.0,0.0
46876,95004,0.2352941176470588,1.0,0.0,0.0
46989,107061,0.7058823529411764,0.08,1.0,1.0
9009,51098,0.2352941176470588,1.0,0.0,0.0
40995,29616,0.9411764705882352,1.0,0.0,0.0
55581,21716,0.2352941176470588,1.0,0.0,0.0
20935,60551,0.2352941176470588,1.0,0.0,0.0
65750,95887,0.8823529411764706,0.02,0.0,0.0
78120,91324,0.7058823529411764,0.09,1.0,1.0
81992,47374,0.7058823529411764,0.07,1.0,1.0
68150,32600,0.8823529411764706,1.0,0.0,0.0
80762,87362,0.2352941176470588,1.0,0.0,0.0
82321,3681,0.7058823529411764,1.0,1.0,1.0
39374,127030,0.2352941176470588,1.0,0.0,0.0
64761,132831,0.7058823529411764,0.07,1.0,1.0
64119,83453,0.2352941176470588,1.0,0.0,0.0
14040,119203,0.7058823529411764,0.0,1.0,1.0
45102,91050,0.2352941176470588,1.0,0.0,0.0
30413,7596,0.7058823529411764,1.0,1.0,1.0
65624,5177,0.7058823529411764,1.0,1.0,1.0
35071,24273,0.7058823529411764,0.02,1.0,1.0
38011,127216,0.7058823529411764,0.15,1.0,1.0
25490,54152,0.2352941176470588,1.0,0.0,0.0
47402,104844,0.7058823529411764,0.0,0.06,1.0
76128,92290,0.2352941176470588,1.0,0.0,0.0
66391,110121,0.2352941176470588,0.5,0.0,0.0
59647,132457,0.8823529411764706,1.0,0.0,0.0
76374,28555,0.7058823529411764,1.0,1.0,1.0
20446,82145,0.2352941176470588,1.0,0.0,0.0
17025,94051,0.7058823529411764,0.17,1.0,1.0
33784,73239,0.7058823529411764,0.25,1.0,1.0
79181,93476,0.2352941176470588,1.0,0.33,0.0
76238,42687,1.0,0.03,0.01,0.0
31567,60994,0.7058823529411764,0.01,1.0,1.0
56957,27535,0.7058823529411764,0.13,1.0,1.0
85536,113550,0.7058823529411764,1.0,0.0,0.01
36155,55516,0.2352941176470588,1.0,0.0,0.0
68702,64967,0.2352941176470588,1.0,0.0,0.0
8157,29721,0.2352941176470588,1.0,0.43,0.43
3336,86693,0.2352941176470588,1.0,0.0,0.0
45604,63010,0.7058823529411764,0.03,1.0,1.0
23549,58284,0.8823529411764706,0.12,0.0,0.0
61672,29461,0.1176470588235294,1.0,1.0,1.0
34101,91454,0.2352941176470588,1.0,0.0,0.0
66759,48245,0.2352941176470588,1.0,0.0,0.0
19481,113020,0.7058823529411764,0.04,1.0,1.0
68773,27525,0.2352941176470588,1.0,0.0,0.0
23665,1896,0.2352941176470588,1.0,0.0,0.0
47793,88379,0.2352941176470588,0.08,0.0,0.0
64717,73318,0.2352941176470588,1.0,0.01,0.01
31023,60353,0.7058823529411764,0.04,1.0,1.0
18751,37396,0.2352941176470588,1.0,0.02,0.0
84203,60410,0.2352941176470588,1.0,0.0,0.0
68454,37832,0.2352941176470588,1.0,0.0,0.0
15777,75800,0.8823529411764706,0.11,0.0,0.0
58911,17744,0.7058823529411764,0.04,1.0,1.0
13792,135621,0.2352941176470588,1.0,0.0,0.0
71253,112673,0.2352941176470588,1.0,0.0,0.0
60232,61463,0.2352941176470588,0.98,0.0,0.0
40777,22013,0.7058823529411764,0.06,1.0,1.0
18515,132470,0.2352941176470588,1.0,0.0,0.01
33963,27118,0.2352941176470588,1.0,0.0,0.0
69745,21966,0.7058823529411764,0.0,1.0,1.0
27144,54566,0.2352941176470588,1.0,0.0,0.0
34128,3604,0.7058823529411764,1.0,1.0,1.0
32636,132583,0.7058823529411764,0.32,1.0,1.0
28651,20850,0.7058823529411764,0.14,1.0,1.0
83377,118257,0.2352941176470588,1.0,0.0,0.0
81215,96264,0.8823529411764706,0.0,0.97,1.0
41525,124431,1.0,1.0,0.0,0.0
13896,56978,0.2352941176470588,1.0,0.0,0.0
35306,82347,0.2352941176470588,1.0,0.0,0.0
35373,56745,0.2352941176470588,1.0,0.09,0.09
63196,34307,0.2352941176470588,1.0,0.0,0.0
14839,28813,0.7058823529411764,1.0,1.0,1.0
26902,42193,0.2352941176470588,1.0,0.0,0.0
37121,74048,0.2352941176470588,1.0,0.0,0.0
83174,80960,0.2352941176470588,1.0,0.0,0.0
14197,20457,0.7058823529411764,0.22,1.0,1.0
6223,120464,0.8823529411764706,0.5,0.01,0.0
21871,124192,0.2352941176470588,1.0,0.0,0.0
19003,12081,0.7058823529411764,0.1,1.0,1.0
33355,48378,0.2352941176470588,1.0,0.0,0.0
75425,99065,0.7058823529411764,0.01,1.0,1.0
11579,3227,0.2352941176470588,1.0,0.0,0.0
50667,47210,0.7058823529411764,0.15,1.0,1.0
26991,26036,0.8823529411764706,0.16,0.0,0.0
28571,62844,0.9411764705882352,0.02,0.0,0.0
86039,75939,0.2352941176470588,1.0,0.0,0.0
14133,63331,0.7058823529411764,0.04,1.0,1.0
81825,28948,0.7058823529411764,1.0,1.0,1.0
18703,89953,0.2352941176470588,1.0,0.0,0.0
7199,74109,0.2352941176470588,1.0,0.0,0.0
9070,116252,0.7058823529411764,0.13,1.0,1.0
22523,66383,0.7058823529411764,0.07,1.0,1.0
84572,66788,0.2352941176470588,1.0,0.0,0.0
72689,45906,0.2352941176470588,1.0,0.0,0.0
49302,10354,0.2352941176470588,1.0,0.0,0.0
72591,130936,0.2352941176470588,1.0,0.0,0.0
28359,93414,0.2352941176470588,1.0,0.0,0.0
27977,121870,0.2352941176470588,1.0,0.0,0.0
36074,123298,0.2352941176470588,1.0,0.0,0.0
79572,26872,0.8823529411764706,0.0,0.27,0.0
50598,51178,0.7058823529411764,0.15,1.0,1.0
66895,77521,0.7058823529411764,0.02,1.0,1.0
80539,106833,0.2352941176470588,1.0,0.0,0.0
64633,13635,0.7058823529411764,0.16,1.0,1.0
31536,62534,0.7058823529411764,0.05,1.0,1.0
46189,102465,0.2352941176470588,1.0,0.0,0.0
75807,86274,0.7058823529411764,1.0,1.0,0.95
44353,109858,0.2352941176470588,1.0,0.0,0.0
5379,2930,0.2352941176470588,1.0,0.0,0.0
54269,131744,0.7058823529411764,0.11,1.0,1.0
26455,5971,0.7058823529411764,1.0,1.0,1.0
23323,119826,0.8823529411764706,0.09,0.0,0.0
5664,20348,0.7058823529411764,1.0,0.2,0.0
34373,83925,0.7058823529411764,0.0,1.0,1.0
9365,57214,0.8823529411764706,0.02,0.0,0.0
61088,85977,0.2352941176470588,1.0,0.0,0.0
28611,70416,0.2352941176470588,1.0,0.0,0.0
80606,94731,0.2352941176470588,1.0,0.05,0.01
53540,4002,0.7058823529411764,1.0,1.0,1.0
58045,5725,0.7058823529411764,1.0,1.0,1.0
6489,39926,0.7058823529411764,0.01,1.0,1.0
50671,59588,0.8823529411764706,0.11,0.0,0.0
87055,12984,0.2352941176470588,1.0,0.0,0.0
65876,84225,0.7058823529411764,0.09,1.0,1.0
51194,15451,0.7058823529411764,0.06,1.0,1.0
55879,114244,0.7058823529411764,0.07,1.0,1.0
1471,75621,0.2352941176470588,1.0,0.0,0.0
34771,130231,0.7058823529411764,0.03,1.0,1.0
56052,126197,0.2352941176470588,1.0,0.0,0.0
15092,91927,0.2352941176470588,1.0,0.0,0.0
25436,90279,0.2352941176470588,0.2,0.0,0.0
337,127753,0.2352941176470588,1.0,0.0,0.0
87423,65545,0.7058823529411764,0.02,1.0,1.0
30695,130005,0.8823529411764706,0.08,0.0,0.0
45048,34184,0.2352941176470588,1.0,0.02,0.0
485,98080,0.2352941176470588,1.0,0.0,0.0
7791,56113,0.2352941176470588,1.0,0.95,0.0
70346,4132,0.7058823529411764,1.0,1.0,1.0
12740,132657,1.0,1.0,0.06,0.06
31227,116948,0.7058823529411764,0.07,1.0,1.0
68820,12835,0.7058823529411764,0.01,1.0,1.0
44504,39934,0.7058823529411764,0.12,1.0,1.0
6068,10989,0.7058823529411764,0.16,1.0,1.0
3977,82272,0.2352941176470588,0.01,0.0,0.0
53448,18920,0.7058823529411764,0.1,1.0,1.0
33246,93772,0.7058823529411764,0.03,1.0,1.0
1266,108391,0.7058823529411764,0.02,1.0,1.0
81012,21575,0.7058823529411764,0.24,1.0,1.0
45953,87288,0.8823529411764706,1.0,0.0,0.0
52174,58271,0.2352941176470588,1.0,0.0,0.01
86689,6570,0.7058823529411764,1.0,1.0,1.0
14787,113966,0.2352941176470588,1.0,0.0,0.0
39009,16145,0.7058823529411764,0.44,1.0,1.0
40727,101535,0.2352941176470588,1.0,0.0,0.0
16400,17855,0.2352941176470588,1.0,0.0,0.0
23823,20634,0.2352941176470588,1.0,0.01,0.01
26769,18605,0.2352941176470588,1.0,0.0,0.0
8010,5485,0.7058823529411764,1.0,1.0,1.0
10659,125127,0.7058823529411764,0.11,1.0,1.0
3949,27783,0.2352941176470588,1.0,0.74,0.0
31293,622,0.8823529411764706,0.0,0.0,0.0
28735,26820,0.7058823529411764,0.05,1.0,1.0
28160,68520,0.2352941176470588,1.0,0.0,0.0
31360,131306,0.2352941176470588,1.0,0.0,0.0
53655,10209,0.2352941176470588,1.0,0.0,0.0
64498,16151,0.2352941176470588,1.0,0.0,0.0
82782,20045,0.2352941176470588,1.0,0.0,0.0
51050,68618,0.2352941176470588,1.0,0.0,0.0
81334,16559,0.2352941176470588,1.0,0.0,0.0
35215,100204,0.2352941176470588,1.0,0.0,0.0
21319,67073,0.2352941176470588,1.0,0.33,0.14
27943,85831,0.2352941176470588,1.0,0.0,0.0
76645,29317,0.5294117647058824,1.0,0.5,0.5
60140,89086,0.2352941176470588,1.0,0.0,0.0
84356,107227,1.0,1.0,0.0,0.0
68971,5462,0.7058823529411764,1.0,1.0,1.0
59762,116689,0.8823529411764706,0.02,0.0,0.0
54593,53815,0.7058823529411764,0.22,1.0,1.0
18604,23576,0.7058823529411764,0.0,1.0,1.0
1259,49380,0.2352941176470588,1.0,0.0,0.0
19459,102550,0.8823529411764706,0.07,0.0,0.0
44601,3500,0.2352941176470588,1.0,0.0,0.0
54227,69879,0.2352941176470588,1.0,0.0,0.0
19449,127835,0.2352941176470588,1.0,0.0,0.0
22975,2641,0.2352941176470588,1.0,0.0,0.0
37112,51871,0.2352941176470588,1.0,0.0,0.0
78057,840,0.2352941176470588,1.0,0.0,0.0
67873,26190,0.7058823529411764,0.07,1.0,1.0
18887,18992,0.7058823529411764,0.12,1.0,1.0
65420,108286,0.7058823529411764,0.03,1.0,1.0
34572,50057,0.7058823529411764,0.15,1.0,1.0
1844,118822,0.7058823529411764,0.04,1.0,1.0
10980,80728,0.2352941176470588,1.0,0.0,0.0
87532,36668,0.2352941176470588,1.0,0.0,0.0
40798,29526,0.2352941176470588,1.0,0.0,0.0
19467,115914,0.2352941176470588,1.0,0.0,0.0
40113,47660,0.2352941176470588,1.0,0.0,0.0
20303,1464,0.7058823529411764,0.04,1.0,1.0
2421,12292,0.2352941176470588,0.5,0.0,0.0
47852,23685,0.2352941176470588,1.0,0.0,0.0
67076,17216,0.2352941176470588,1.0,0.0,0.0
1394,80904,0.7058823529411764,0.22,1.0,1.0
36183,133281,0.8823529411764706,0.0,0.09,0.0
61061,35749,0.2352941176470588,1.0,0.0,0.0
66671,85203,0.2352941176470588,1.0,0.01,0.0
26727,25091,0.2352941176470588,1.0,0.0,0.0
9995,33715,0.7058823529411764,0.01,1.0,1.0
7913,11910,0.2352941176470588,0.2,0.0,0.0
74422,28783,0.7058823529411764,1.0,1.0,1.0
39100,125332,0.7058823529411764,0.11,1.0,1.0
14929,77797,0.2352941176470588,1.0,0.0,0.0
29678,42156,0.2352941176470588,1.0,0.02,0.0
41357,38661,0.7058823529411764,0.01,1.0,1.0
87030,126295,0.2352941176470588,1.0,0.0,0.0
78295,37361,0.7058823529411764,0.07,1.0,1.0
80310,126686,0.2352941176470588,1.0,0.0,0.0
22006,14022,0.2352941176470588,1.0,0.01,0.0
78619,7689,0.7058823529411764,1.0,1.0,1.0
52285,75848,0.7058823529411764,0.07,1.0,1.0
38439,101257,0.2352941176470588,1.0,0.0,0.0
75076,86890,0.2352941176470588,1.0,0.0,0.0
76694,113659,0.2352941176470588,1.0,0.0,0.0
82156,68685,0.2352941176470588,1.0,0.0,0.0
54807,94180,0.2352941176470588,1.0,0.0,0.0
4069,53358,0.2352941176470588,1.0,0.0,0.0
451,27249,0.8823529411764706,0.0,0.04,0.0
483,35756,0.2352941176470588,1.0,0.0,0.0
22188,58487,0.2352941176470588,1.0,0.0,0.0
56813,40779,0.2352941176470588,1.0,0.0,0.0
11931,56650,0.4705882352941176,1.0,0.05,0.0
20856,2981,0.2352941176470588,1.0,0.0,0.0
60885,108593,0.7058823529411764,0.08,1.0,1.0
16278,37054,0.2352941176470588,1.0,0.0,0.0
53762,40139,0.2352941176470588,1.0,0.03,0.0
77640,17040,0.2352941176470588,1.0,0.0,0.0
17551,45903,0.2352941176470588,1.0,0.0,0.0
87803,9540,0.2352941176470588,1.0,0.0,0.0
61181,118635,0.2352941176470588,1.0,0.0,0.0
58092,22844,0.7058823529411764,0.07,1.0,1.0
66454,124976,0.8823529411764706,1.0,0.0,0.0
